season,holiday,workingday,weather,temp,humidity,windspeed,registered,count,date,years,months,days,hours,is_night
4,0,1,1,23.78,56,8.9981,334,374,277,2011,10,5,19,0
4,0,1,1,21.32,77,11.0014,228,246,277,2011,10,5,20,0
4,0,1,1,20.5,82,7.0015,173,201,277,2011,10,5,21,0
4,0,1,1,21.32,72,0.0,134,154,277,2011,10,5,22,0
4,0,1,1,20.5,77,7.0015,64,73,277,2011,10,5,23,0
4,0,1,1,20.5,72,12.998,34,40,278,2011,10,6,0,0
4,0,1,1,19.68,63,12.998,17,22,278,2011,10,6,1,0
4,0,1,1,18.86,67,12.998,8,10,278,2011,10,6,2,0
4,0,1,1,18.04,67,15.0013,4,5,278,2011,10,6,3,0
4,0,1,1,18.04,62,19.0012,5,5,278,2011,10,6,4,0
4,0,1,1,17.22,62,12.998,24,24,278,2011,10,6,5,1
4,0,1,1,16.4,66,12.998,110,114,278,2011,10,6,6,1
4,0,1,1,17.22,62,12.998,287,302,278,2011,10,6,7,1
4,0,1,1,18.04,62,11.0014,437,457,278,2011,10,6,8,1
4,0,1,1,18.86,63,12.998,188,208,278,2011,10,6,9,1
4,0,1,1,21.32,52,0.0,105,129,278,2011,10,6,10,1
4,0,1,1,22.14,49,0.0,115,144,278,2011,10,6,11,1
4,0,1,1,22.96,49,6.0032,180,226,278,2011,10,6,12,1
4,0,1,1,22.96,46,6.0032,158,191,278,2011,10,6,13,1
4,0,1,1,23.78,43,6.0032,139,195,278,2011,10,6,14,1
4,0,1,1,23.78,46,8.9981,157,219,278,2011,10,6,15,0
4,0,1,1,23.78,49,12.998,272,323,278,2011,10,6,16,0
4,0,1,1,22.96,52,8.9981,505,568,278,2011,10,6,17,0
4,0,1,1,22.14,64,6.0032,479,538,278,2011,10,6,18,0
4,0,1,1,21.32,59,7.0015,305,343,278,2011,10,6,19,0
4,0,1,1,20.5,77,7.0015,231,260,278,2011,10,6,20,0
4,0,1,1,18.86,88,6.0032,161,195,278,2011,10,6,21,0
4,0,1,1,18.86,82,0.0,124,148,278,2011,10,6,22,0
4,0,1,1,18.04,88,6.0032,81,99,278,2011,10,6,23,0
4,0,1,1,18.04,88,0.0,48,67,279,2011,10,7,0,0
4,0,1,1,18.04,88,0.0,25,28,279,2011,10,7,1,0
4,0,1,1,17.22,88,0.0,5,5,279,2011,10,7,2,0
4,0,1,1,16.4,87,0.0,9,10,279,2011,10,7,3,0
4,0,1,1,16.4,87,7.0015,5,5,279,2011,10,7,4,0
4,0,1,1,17.22,82,0.0,24,27,279,2011,10,7,5,1
4,0,1,1,17.22,88,0.0,84,87,279,2011,10,7,6,1
4,0,1,1,17.22,94,0.0,237,242,279,2011,10,7,7,1
4,0,1,1,18.86,82,0.0,386,417,279,2011,10,7,8,1
4,0,1,1,19.68,77,0.0,207,241,279,2011,10,7,9,1
4,0,1,1,21.32,68,6.0032,126,174,279,2011,10,7,10,1
4,0,1,1,22.96,63,0.0,150,230,279,2011,10,7,11,1
4,0,1,1,24.6,53,0.0,174,235,279,2011,10,7,12,1
4,0,1,1,24.6,46,0.0,210,305,279,2011,10,7,13,1
4,0,1,1,25.42,50,0.0,179,256,279,2011,10,7,14,1
4,0,1,1,27.06,41,0.0,202,270,279,2011,10,7,15,0
4,0,1,1,26.24,44,0.0,346,419,279,2011,10,7,16,0
4,0,1,1,24.6,56,16.9979,462,563,279,2011,10,7,17,0
4,0,1,1,22.96,60,6.0032,371,465,279,2011,10,7,18,0
4,0,1,1,22.96,52,0.0,243,294,279,2011,10,7,19,0
4,0,1,1,22.14,49,0.0,167,197,279,2011,10,7,20,0
4,0,1,1,20.5,68,0.0,144,166,279,2011,10,7,21,0
4,0,1,1,20.5,68,0.0,119,146,279,2011,10,7,22,0
4,0,1,1,20.5,63,0.0,113,136,279,2011,10,7,23,0
4,0,0,1,19.68,72,0.0,72,89,280,2011,10,8,0,0
4,0,0,1,18.86,82,0.0,51,65,280,2011,10,8,1,0
4,0,0,1,18.86,82,0.0,41,45,280,2011,10,8,2,0
4,0,0,1,18.04,88,0.0,16,20,280,2011,10,8,3,0
4,0,0,1,17.22,94,8.9981,7,10,280,2011,10,8,4,0
4,0,0,1,17.22,88,7.0015,7,8,280,2011,10,8,5,1
4,0,0,1,17.22,94,0.0,16,22,280,2011,10,8,6,1
4,0,0,1,17.22,94,6.0032,46,73,280,2011,10,8,7,1
4,0,0,1,18.86,82,0.0,89,103,280,2011,10,8,8,1
4,0,0,1,20.5,77,0.0,163,217,280,2011,10,8,9,1
4,0,0,1,21.32,77,0.0,217,337,280,2011,10,8,10,1
4,0,0,1,23.78,56,0.0,221,397,280,2011,10,8,11,1
4,0,0,1,25.42,35,0.0,255,446,280,2011,10,8,12,1
4,0,0,1,25.42,46,7.0015,229,485,280,2011,10,8,13,1
4,0,0,1,25.42,50,6.0032,214,465,280,2011,10,8,14,1
4,0,0,1,27.06,39,0.0,234,496,280,2011,10,8,15,0
4,0,0,1,26.24,44,6.0032,230,451,280,2011,10,8,16,0
4,0,0,1,25.42,50,8.9981,219,393,280,2011,10,8,17,0
4,0,0,1,24.6,46,7.0015,224,359,280,2011,10,8,18,0
4,0,0,1,22.14,68,8.9981,172,248,280,2011,10,8,19,0
4,0,0,1,21.32,77,7.0015,124,202,280,2011,10,8,20,0
4,0,0,1,21.32,77,0.0,133,187,280,2011,10,8,21,0
4,0,0,1,20.5,77,0.0,104,149,280,2011,10,8,22,0
4,0,0,1,19.68,88,0.0,90,142,280,2011,10,8,23,0
4,0,0,1,18.86,88,6.0032,83,129,281,2011,10,9,0,0
4,0,0,1,18.86,88,0.0,63,78,281,2011,10,9,1,0
4,0,0,1,18.86,88,0.0,35,55,281,2011,10,9,2,0
4,0,0,1,18.04,88,0.0,20,30,281,2011,10,9,3,0
4,0,0,1,18.04,88,0.0,7,14,281,2011,10,9,4,0
4,0,0,1,18.04,88,0.0,14,15,281,2011,10,9,5,1
4,0,0,1,18.04,88,0.0,14,21,281,2011,10,9,6,1
4,0,0,1,18.04,86,0.0,26,44,281,2011,10,9,7,1
4,0,0,1,18.86,88,0.0,82,107,281,2011,10,9,8,1
4,0,0,1,20.5,77,0.0,119,185,281,2011,10,9,9,1
4,0,0,1,22.96,68,6.0032,210,365,281,2011,10,9,10,1
4,0,0,1,25.42,53,6.0032,234,423,281,2011,10,9,11,1
4,0,0,1,26.24,44,6.0032,243,455,281,2011,10,9,12,1
4,0,0,1,27.06,44,6.0032,193,418,281,2011,10,9,13,1
4,0,0,1,27.88,47,11.0014,228,500,281,2011,10,9,14,1
4,0,0,1,27.88,51,11.0014,209,407,281,2011,10,9,15,0
4,0,0,1,27.06,50,8.9981,247,470,281,2011,10,9,16,0
4,0,0,1,25.42,61,7.0015,230,438,281,2011,10,9,17,0
4,0,0,1,26.24,50,7.0015,228,414,281,2011,10,9,18,0
4,0,0,1,22.96,73,6.0032,186,302,281,2011,10,9,19,0
4,0,0,1,22.96,73,7.0015,134,193,281,2011,10,9,20,0
4,0,0,1,22.14,83,7.0015,120,173,281,2011,10,9,21,0
4,0,0,2,21.32,94,0.0,104,152,281,2011,10,9,22,0
4,0,0,1,20.5,88,7.0015,85,123,281,2011,10,9,23,0
4,1,0,1,20.5,94,0.0,42,53,282,2011,10,10,0,0
4,1,0,1,19.68,88,0.0,30,34,282,2011,10,10,1,0
4,1,0,1,19.68,88,0.0,15,19,282,2011,10,10,2,0
4,1,0,1,18.86,88,0.0,9,11,282,2011,10,10,3,0
4,1,0,1,18.86,94,0.0,4,6,282,2011,10,10,4,0
4,1,0,1,18.86,94,0.0,19,21,282,2011,10,10,5,1
4,1,0,1,18.04,94,0.0,39,44,282,2011,10,10,6,1
4,1,0,1,18.86,88,0.0,102,114,282,2011,10,10,7,1
4,1,0,1,21.32,83,0.0,227,254,282,2011,10,10,8,1
4,1,0,1,22.14,77,0.0,161,219,282,2011,10,10,9,1
4,1,0,1,22.96,73,11.0014,158,265,282,2011,10,10,10,1
4,1,0,1,25.42,69,6.0032,183,322,282,2011,10,10,11,1
4,1,0,2,28.7,48,6.0032,201,365,282,2011,10,10,12,1
4,1,0,1,29.52,37,0.0,219,365,282,2011,10,10,13,1
4,1,0,1,30.34,37,0.0,223,370,282,2011,10,10,14,1
4,1,0,2,29.52,42,7.0015,254,384,282,2011,10,10,15,0
4,1,0,2,28.7,45,6.0032,248,402,282,2011,10,10,16,0
4,1,0,2,27.06,54,7.0015,334,459,282,2011,10,10,17,0
4,1,0,2,26.24,53,0.0,365,473,282,2011,10,10,18,0
4,1,0,2,23.78,78,6.0032,267,336,282,2011,10,10,19,0
4,1,0,1,24.6,73,0.0,188,225,282,2011,10,10,20,0
4,1,0,1,22.96,88,6.0032,148,175,282,2011,10,10,21,0
4,1,0,1,22.96,88,6.0032,104,126,282,2011,10,10,22,0
4,1,0,2,22.14,88,7.0015,63,75,282,2011,10,10,23,0
4,0,1,2,22.14,88,0.0,16,30,283,2011,10,11,0,0
4,0,1,2,21.32,94,6.0032,9,11,283,2011,10,11,1,0
4,0,1,2,21.32,94,8.9981,4,5,283,2011,10,11,2,0
4,0,1,2,21.32,88,7.0015,1,3,283,2011,10,11,3,0
4,0,1,2,21.32,88,8.9981,5,5,283,2011,10,11,4,0
4,0,1,2,21.32,88,0.0,20,20,283,2011,10,11,5,1
4,0,1,1,21.32,83,6.0032,114,123,283,2011,10,11,6,1
4,0,1,2,21.32,88,6.0032,333,352,283,2011,10,11,7,1
4,0,1,2,22.96,83,7.0015,375,406,283,2011,10,11,8,1
4,0,1,2,24.6,69,0.0,195,235,283,2011,10,11,9,1
4,0,1,2,24.6,69,8.9981,111,149,283,2011,10,11,10,1
4,0,1,2,24.6,73,11.0014,92,123,283,2011,10,11,11,1
4,0,1,2,24.6,73,11.0014,130,181,283,2011,10,11,12,1
4,0,1,2,24.6,73,12.998,138,180,283,2011,10,11,13,1
4,0,1,3,24.6,73,7.0015,117,171,283,2011,10,11,14,1
4,0,1,2,24.6,78,11.0014,139,175,283,2011,10,11,15,0
4,0,1,2,24.6,73,11.0014,257,320,283,2011,10,11,16,0
4,0,1,2,24.6,78,16.9979,534,604,283,2011,10,11,17,0
4,0,1,2,24.6,78,15.0013,493,539,283,2011,10,11,18,0
4,0,1,2,23.78,83,15.0013,285,318,283,2011,10,11,19,0
4,0,1,2,23.78,83,15.0013,203,234,283,2011,10,11,20,0
4,0,1,2,23.78,78,12.998,158,175,283,2011,10,11,21,0
4,0,1,2,22.96,83,12.998,120,147,283,2011,10,11,22,0
4,0,1,2,22.96,83,19.0012,47,57,283,2011,10,11,23,0
4,0,1,2,22.96,83,8.9981,23,25,284,2011,10,12,0,0
4,0,1,3,22.96,83,8.9981,8,10,284,2011,10,12,1,0
4,0,1,2,22.96,83,19.0012,2,2,284,2011,10,12,2,0
4,0,1,3,22.14,94,19.9995,2,2,284,2011,10,12,3,0
4,0,1,3,22.14,94,26.0027,6,7,284,2011,10,12,4,0
4,0,1,2,22.14,88,22.0028,22,22,284,2011,10,12,5,1
4,0,1,2,22.14,88,16.9979,107,112,284,2011,10,12,6,1
4,0,1,2,22.14,88,26.0027,244,259,284,2011,10,12,7,1
4,0,1,2,22.14,88,26.0027,377,404,284,2011,10,12,8,1
4,0,1,2,22.14,88,30.0026,183,197,284,2011,10,12,9,1
4,0,1,2,22.14,88,26.0027,98,113,284,2011,10,12,10,1
4,0,1,3,22.14,94,22.0028,102,120,284,2011,10,12,11,1
4,0,1,3,22.14,88,22.0028,53,62,284,2011,10,12,12,1
4,0,1,3,22.14,88,15.0013,76,101,284,2011,10,12,13,1
4,0,1,3,22.14,94,19.0012,70,78,284,2011,10,12,14,1
4,0,1,3,22.14,94,16.9979,42,45,284,2011,10,12,15,0
4,0,1,2,22.96,88,15.0013,50,55,284,2011,10,12,16,0
4,0,1,3,22.14,94,15.0013,235,251,284,2011,10,12,17,0
4,0,1,3,22.14,94,8.9981,161,172,284,2011,10,12,18,0
4,0,1,3,22.14,94,8.9981,102,109,284,2011,10,12,19,0
4,0,1,3,22.14,94,7.0015,81,90,284,2011,10,12,20,0
4,0,1,3,22.14,100,7.0015,74,83,284,2011,10,12,21,0
4,0,1,3,22.14,94,6.0032,40,43,284,2011,10,12,22,0
4,0,1,3,22.14,94,6.0032,41,54,284,2011,10,12,23,0
4,0,1,2,22.14,94,8.9981,14,15,285,2011,10,13,0,0
4,0,1,2,22.14,94,0.0,9,12,285,2011,10,13,1,0
4,0,1,2,22.14,94,0.0,4,4,285,2011,10,13,2,0
4,0,1,2,22.14,100,12.998,4,6,285,2011,10,13,3,0
4,0,1,2,22.14,100,7.0015,5,7,285,2011,10,13,4,0
4,0,1,2,22.14,100,7.0015,16,17,285,2011,10,13,5,1
4,0,1,3,22.14,100,6.0032,51,52,285,2011,10,13,6,1
4,0,1,3,22.14,100,8.9981,76,81,285,2011,10,13,7,1
4,0,1,3,22.14,100,6.0032,199,209,285,2011,10,13,8,1
4,0,1,3,22.96,100,7.0015,106,109,285,2011,10,13,9,1
4,0,1,3,22.96,100,8.9981,53,69,285,2011,10,13,10,1
4,0,1,2,25.42,83,0.0,76,84,285,2011,10,13,11,1
4,0,1,2,25.42,88,0.0,95,105,285,2011,10,13,12,1
4,0,1,2,26.24,83,11.0014,142,162,285,2011,10,13,13,1
4,0,1,1,27.06,78,12.998,111,133,285,2011,10,13,14,1
4,0,1,1,27.06,78,12.998,128,155,285,2011,10,13,15,0
4,0,1,1,27.06,74,15.0013,240,276,285,2011,10,13,16,0
4,0,1,3,25.42,83,16.9979,432,479,285,2011,10,13,17,0
4,0,1,3,25.42,83,16.9979,248,268,285,2011,10,13,18,0
4,0,1,2,25.42,83,11.0014,187,205,285,2011,10,13,19,0
4,0,1,1,25.42,83,19.0012,166,181,285,2011,10,13,20,0
4,0,1,1,25.42,83,12.998,115,123,285,2011,10,13,21,0
4,0,1,1,25.42,83,12.998,101,114,285,2011,10,13,22,0
4,0,1,2,23.78,88,12.998,45,47,285,2011,10,13,23,0
4,0,1,1,23.78,94,6.0032,29,39,286,2011,10,14,0,0
4,0,1,1,23.78,94,8.9981,16,24,286,2011,10,14,1,0
4,0,1,1,22.96,94,11.0014,6,6,286,2011,10,14,2,0
4,0,1,1,22.96,94,8.9981,6,7,286,2011,10,14,3,0
4,0,1,1,22.96,94,12.998,8,8,286,2011,10,14,4,0
4,0,1,2,22.96,94,11.0014,17,17,286,2011,10,14,5,1
4,0,1,3,22.96,88,12.998,90,94,286,2011,10,14,6,1
4,0,1,3,22.96,88,12.998,137,147,286,2011,10,14,7,1
4,0,1,2,22.96,90,11.0014,186,209,286,2011,10,14,8,1
4,0,1,2,22.96,94,15.0013,164,180,286,2011,10,14,9,1
4,0,1,3,22.14,88,23.9994,108,125,286,2011,10,14,10,1
4,0,1,3,21.32,88,11.0014,76,87,286,2011,10,14,11,1
4,0,1,3,21.32,88,11.0014,62,75,286,2011,10,14,12,1
4,0,1,1,22.96,73,23.9994,114,132,286,2011,10,14,13,1
4,0,1,1,25.42,43,23.9994,119,156,286,2011,10,14,14,1
4,0,1,1,25.42,43,19.0012,169,230,286,2011,10,14,15,0
4,0,1,1,24.6,43,15.0013,264,344,286,2011,10,14,16,0
4,0,1,1,23.78,46,27.9993,426,481,286,2011,10,14,17,0
4,0,1,1,22.14,39,19.0012,361,423,286,2011,10,14,18,0
4,0,1,1,22.14,39,22.0028,221,248,286,2011,10,14,19,0
4,0,1,1,21.32,42,12.998,177,196,286,2011,10,14,20,0
4,0,1,1,20.5,45,12.998,156,178,286,2011,10,14,21,0
4,0,1,1,18.86,59,15.0013,123,143,286,2011,10,14,22,0
4,0,1,1,18.86,59,11.0014,80,95,286,2011,10,14,23,0
4,0,0,1,18.86,55,7.0015,88,106,287,2011,10,15,0,0
4,0,0,1,18.86,55,16.9979,64,73,287,2011,10,15,1,0
4,0,0,1,18.86,59,12.998,39,56,287,2011,10,15,2,0
4,0,0,1,18.04,62,12.998,18,23,287,2011,10,15,3,0
4,0,0,1,17.22,67,8.9981,6,6,287,2011,10,15,4,0
4,0,0,1,17.22,71,11.0014,6,7,287,2011,10,15,5,1
4,0,0,1,16.4,71,0.0,15,20,287,2011,10,15,6,1
4,0,0,1,16.4,76,7.0015,40,57,287,2011,10,15,7,1
4,0,0,1,18.86,59,19.0012,101,125,287,2011,10,15,8,1
4,0,0,1,21.32,48,19.9995,157,207,287,2011,10,15,9,1
4,0,0,1,22.14,45,30.0026,207,322,287,2011,10,15,10,1
4,0,0,1,22.96,40,26.0027,221,374,287,2011,10,15,11,1
4,0,0,1,23.78,35,36.9974,261,456,287,2011,10,15,12,1
4,0,0,1,24.6,35,31.0009,223,394,287,2011,10,15,13,1
4,0,0,1,24.6,33,31.0009,230,472,287,2011,10,15,14,1
4,0,0,1,25.42,31,32.9975,211,377,287,2011,10,15,15,0
4,0,0,1,25.42,29,26.0027,264,443,287,2011,10,15,16,0
4,0,0,1,23.78,32,19.0012,264,441,287,2011,10,15,17,0
4,0,0,1,22.14,39,12.998,251,372,287,2011,10,15,18,0
4,0,0,1,20.5,51,8.9981,177,238,287,2011,10,15,19,0
4,0,0,1,20.5,48,8.9981,137,179,287,2011,10,15,20,0
4,0,0,1,20.5,42,15.0013,115,168,287,2011,10,15,21,0
4,0,0,1,20.5,36,8.9981,121,166,287,2011,10,15,22,0
4,0,0,1,19.68,41,11.0014,102,135,287,2011,10,15,23,0
4,0,0,1,18.86,44,8.9981,85,107,288,2011,10,16,0,0
4,0,0,1,18.04,47,8.9981,64,77,288,2011,10,16,1,0
4,0,0,1,17.22,54,8.9981,52,65,288,2011,10,16,2,0
4,0,0,1,17.22,54,8.9981,31,42,288,2011,10,16,3,0
4,0,0,1,17.22,54,12.998,7,12,288,2011,10,16,4,1
4,0,0,1,17.22,54,11.0014,6,7,288,2011,10,16,5,1
4,0,0,1,15.58,66,11.0014,7,10,288,2011,10,16,6,1
4,0,0,1,16.4,62,8.9981,39,48,288,2011,10,16,7,1
4,0,0,1,18.04,62,12.998,71,99,288,2011,10,16,8,1
4,0,0,1,20.5,45,15.0013,151,190,288,2011,10,16,9,1
4,0,0,1,22.14,45,16.9979,226,347,288,2011,10,16,10,1
4,0,0,1,22.96,35,19.0012,218,377,288,2011,10,16,11,1
4,0,0,1,23.78,35,16.9979,277,444,288,2011,10,16,12,1
4,0,0,1,24.6,35,19.9995,269,438,288,2011,10,16,13,1
4,0,0,1,24.6,40,19.9995,258,462,288,2011,10,16,14,0
4,0,0,1,25.42,35,26.0027,230,412,288,2011,10,16,15,0
4,0,0,1,24.6,46,26.0027,289,466,288,2011,10,16,16,0
4,0,0,1,23.78,49,31.0009,253,405,288,2011,10,16,17,0
4,0,0,1,22.96,49,30.0026,226,328,288,2011,10,16,18,0
4,0,0,1,22.14,52,26.0027,181,233,288,2011,10,16,19,0
4,0,0,1,22.14,52,31.0009,129,178,288,2011,10,16,20,0
4,0,0,1,22.14,52,26.0027,88,102,288,2011,10,16,21,0
4,0,0,1,22.96,49,27.9993,88,130,288,2011,10,16,22,0
4,0,0,1,22.96,52,27.9993,48,62,288,2011,10,16,23,0
4,0,1,1,22.14,56,22.0028,25,37,289,2011,10,17,0,0
4,0,1,1,22.96,54,26.0027,15,17,289,2011,10,17,1,0
4,0,1,1,22.96,54,26.0027,3,7,289,2011,10,17,2,0
4,0,1,1,22.96,49,12.998,2,2,289,2011,10,17,3,0
4,0,1,1,21.32,59,11.0014,3,5,289,2011,10,17,4,1
4,0,1,1,20.5,63,19.9995,28,29,289,2011,10,17,5,1
4,0,1,1,20.5,55,16.9979,107,114,289,2011,10,17,6,1
4,0,1,2,20.5,55,11.0014,299,309,289,2011,10,17,7,1
4,0,1,2,20.5,51,16.9979,381,414,289,2011,10,17,8,1
4,0,1,2,20.5,45,19.0012,180,206,289,2011,10,17,9,1
4,0,1,1,21.32,45,11.0014,92,135,289,2011,10,17,10,1
4,0,1,1,22.96,43,0.0,131,166,289,2011,10,17,11,1
4,0,1,1,22.96,40,6.0032,166,205,289,2011,10,17,12,1
4,0,1,1,22.96,46,6.0032,156,205,289,2011,10,17,13,1
4,0,1,1,23.78,49,12.998,122,166,289,2011,10,17,14,0
4,0,1,1,22.96,60,16.9979,142,208,289,2011,10,17,15,0
4,0,1,1,23.78,56,16.9979,238,302,289,2011,10,17,16,0
4,0,1,1,22.96,64,8.9981,540,620,289,2011,10,17,17,0
4,0,1,1,22.96,60,0.0,469,518,289,2011,10,17,18,0
4,0,1,1,22.14,68,7.0015,288,333,289,2011,10,17,19,0
4,0,1,1,21.32,77,7.0015,189,229,289,2011,10,17,20,0
4,0,1,1,20.5,77,7.0015,141,177,289,2011,10,17,21,0
4,0,1,1,20.5,77,0.0,88,104,289,2011,10,17,22,0
4,0,1,2,19.68,88,0.0,52,62,289,2011,10,17,23,0
4,0,1,1,19.68,82,0.0,23,31,290,2011,10,18,0,0
4,0,1,2,18.86,88,0.0,7,11,290,2011,10,18,1,0
4,0,1,1,18.04,94,6.0032,4,5,290,2011,10,18,2,0
4,0,1,1,18.04,94,6.0032,1,1,290,2011,10,18,3,0
4,0,1,2,18.04,94,7.0015,4,4,290,2011,10,18,4,1
4,0,1,2,18.86,88,0.0,19,21,290,2011,10,18,5,1
4,0,1,1,18.86,82,6.0032,105,109,290,2011,10,18,6,1
4,0,1,1,18.86,88,6.0032,326,341,290,2011,10,18,7,1
4,0,1,1,20.5,77,6.0032,474,499,290,2011,10,18,8,1
4,0,1,2,21.32,77,6.0032,198,227,290,2011,10,18,9,1
4,0,1,2,22.96,68,0.0,75,102,290,2011,10,18,10,1
4,0,1,2,24.6,49,7.0015,112,147,290,2011,10,18,11,1
4,0,1,2,25.42,43,6.0032,159,201,290,2011,10,18,12,1
4,0,1,2,26.24,38,12.998,171,219,290,2011,10,18,13,1
4,0,1,2,25.42,41,11.0014,137,169,290,2011,10,18,14,0
4,0,1,1,25.42,50,12.998,139,205,290,2011,10,18,15,0
4,0,1,1,25.42,57,16.9979,246,304,290,2011,10,18,16,0
4,0,1,1,24.6,60,8.9981,553,625,290,2011,10,18,17,0
4,0,1,1,22.96,68,7.0015,512,570,290,2011,10,18,18,0
4,0,1,1,22.96,60,7.0015,286,317,290,2011,10,18,19,0
4,0,1,1,22.14,64,11.0014,204,227,290,2011,10,18,20,0
4,0,1,2,22.14,68,8.9981,178,206,290,2011,10,18,21,0
4,0,1,2,21.32,77,11.0014,115,137,290,2011,10,18,22,0
4,0,1,2,21.32,77,12.998,63,70,290,2011,10,18,23,0
4,0,1,2,21.32,77,12.998,23,34,291,2011,10,19,0,0
4,0,1,2,21.32,77,12.998,9,16,291,2011,10,19,1,0
4,0,1,2,21.32,77,12.998,6,7,291,2011,10,19,2,0
4,0,1,3,20.5,94,12.998,3,3,291,2011,10,19,4,1
4,0,1,3,20.5,100,7.0015,3,3,291,2011,10,19,5,1
4,0,1,3,21.32,83,16.9979,28,31,291,2011,10,19,6,1
4,0,1,3,21.32,77,16.9979,67,68,291,2011,10,19,7,1
4,0,1,3,22.14,70,32.9975,200,210,291,2011,10,19,8,1
4,0,1,3,21.32,88,32.9975,185,202,291,2011,10,19,9,1
4,0,1,3,21.32,88,32.9975,109,123,291,2011,10,19,10,1
4,0,1,3,21.32,94,16.9979,116,149,291,2011,10,19,11,1
4,0,1,3,21.32,94,22.0028,117,130,291,2011,10,19,12,1
4,0,1,2,22.14,94,19.0012,86,106,291,2011,10,19,13,1
4,0,1,3,22.14,94,11.0014,80,97,291,2011,10,19,14,0
4,0,1,3,22.14,100,8.9981,99,120,291,2011,10,19,15,0
4,0,1,3,22.96,94,11.0014,180,201,291,2011,10,19,16,0
4,0,1,3,22.96,94,11.0014,170,181,291,2011,10,19,17,0
4,0,1,3,22.96,100,11.0014,132,140,291,2011,10,19,18,0
4,0,1,2,24.6,88,8.9981,189,197,291,2011,10,19,19,0
4,0,1,3,24.6,94,6.0032,140,145,291,2011,10,19,20,0
4,0,1,2,23.78,94,8.9981,79,85,291,2011,10,19,21,0
4,0,1,2,23.78,94,23.9994,94,107,291,2011,10,19,22,0
4,0,1,2,23.78,94,23.9994,55,69,291,2011,10,19,23,0
4,0,1,2,14.76,87,11.0014,18,21,304,2011,11,1,0,0
4,0,1,1,14.76,81,8.9981,8,11,304,2011,11,1,1,0
4,0,1,2,14.76,81,11.0014,3,4,304,2011,11,1,2,0
4,0,1,2,14.76,81,8.9981,5,6,304,2011,11,1,3,0
4,0,1,1,13.94,81,15.0013,7,8,304,2011,11,1,4,1
4,0,1,1,13.12,81,12.998,18,18,304,2011,11,1,5,1
4,0,1,1,13.12,81,12.998,90,93,304,2011,11,1,6,1
4,0,1,1,13.94,76,12.998,246,254,304,2011,11,1,7,1
4,0,1,1,14.76,71,16.9979,402,419,304,2011,11,1,8,1
4,0,1,1,16.4,66,11.0014,206,222,304,2011,11,1,9,1
4,0,1,1,18.04,62,8.9981,114,135,304,2011,11,1,10,1
4,0,1,1,18.86,63,7.0015,101,117,304,2011,11,1,11,1
4,0,1,1,20.5,48,6.0032,153,176,304,2011,11,1,12,1
4,0,1,1,19.68,55,12.998,147,167,304,2011,11,1,13,1
4,0,1,1,20.5,48,16.9979,118,150,304,2011,11,1,14,0
4,0,1,1,20.5,45,8.9981,148,186,304,2011,11,1,15,0
4,0,1,1,19.68,44,11.0014,252,298,304,2011,11,1,16,0
4,0,1,1,18.04,54,11.0014,470,506,304,2011,11,1,17,0
4,0,1,1,17.22,58,7.0015,421,460,304,2011,11,1,18,0
4,0,1,1,17.22,58,6.0032,274,313,304,2011,11,1,19,0
4,0,1,1,16.4,71,0.0,191,209,304,2011,11,1,20,0
4,0,1,1,14.76,81,0.0,114,127,304,2011,11,1,21,0
4,0,1,1,14.76,81,0.0,91,96,304,2011,11,1,22,0
4,0,1,1,13.94,87,0.0,61,72,304,2011,11,1,23,0
4,0,1,1,13.12,87,0.0,19,19,305,2011,11,2,0,0
4,0,1,1,12.3,87,0.0,8,10,305,2011,11,2,1,0
4,0,1,1,12.3,87,0.0,2,2,305,2011,11,2,2,0
4,0,1,1,12.3,75,0.0,2,2,305,2011,11,2,3,0
4,0,1,1,12.3,87,0.0,4,4,305,2011,11,2,4,1
4,0,1,1,12.3,81,0.0,27,27,305,2011,11,2,5,1
4,0,1,1,12.3,81,0.0,91,92,305,2011,11,2,6,1
4,0,1,1,12.3,81,0.0,240,251,305,2011,11,2,7,1
4,0,1,1,13.12,87,0.0,452,472,305,2011,11,2,8,1
4,0,1,1,13.94,87,0.0,213,228,305,2011,11,2,9,1
4,0,1,1,16.4,71,6.0032,108,133,305,2011,11,2,10,1
4,0,1,1,17.22,71,8.9981,117,144,305,2011,11,2,11,1
4,0,1,1,18.86,55,11.0014,157,189,305,2011,11,2,12,1
4,0,1,1,19.68,48,11.0014,139,161,305,2011,11,2,13,1
4,0,1,1,20.5,45,11.0014,132,172,305,2011,11,2,14,0
4,0,1,1,19.68,51,11.0014,161,187,305,2011,11,2,15,0
4,0,1,1,19.68,51,7.0015,231,266,305,2011,11,2,16,0
4,0,1,1,18.04,62,12.998,523,553,305,2011,11,2,17,0
4,0,1,1,17.22,71,11.0014,448,479,305,2011,11,2,18,0
4,0,1,1,16.4,76,8.9981,257,282,305,2011,11,2,19,0
4,0,1,1,16.4,66,8.9981,177,182,305,2011,11,2,20,0
4,0,1,1,15.58,71,8.9981,155,168,305,2011,11,2,21,0
4,0,1,1,14.76,71,8.9981,99,106,305,2011,11,2,22,0
4,0,1,1,14.76,76,6.0032,54,57,305,2011,11,2,23,0
4,0,1,1,14.76,76,6.0032,28,31,306,2011,11,3,0,0
4,0,1,1,13.94,81,8.9981,12,15,306,2011,11,3,1,0
4,0,1,1,13.94,76,8.9981,5,7,306,2011,11,3,2,0
