season,holiday,workingday,weather,temp,humidity,windspeed,count,date,years,months,days,hours,is_night
4,0,0,1,13.12,57,16.9979,192,343,2011,12,10,10,1
4,0,0,1,13.12,53,27.9993,236,343,2011,12,10,11,1
4,0,0,1,13.12,45,27.9993,283,343,2011,12,10,12,Rise
4,0,0,1,13.94,34,27.9993,286,343,2011,12,10,13,0
4,0,0,1,13.94,31,22.0028,293,343,2011,12,10,14,0
4,0,0,1,13.94,34,23.9994,299,343,2011,12,10,15,0
4,0,0,1,13.12,31,26.0027,241,343,2011,12,10,16,0
4,0,0,1,11.48,36,22.0028,185,343,2011,12,10,17,0
4,0,0,1,10.66,38,15.0013,172,343,2011,12,10,18,0
4,0,0,1,10.66,38,19.0012,154,343,2011,12,10,19,0
4,0,0,1,9.84,35,15.0013,124,343,2011,12,10,20,0
4,0,0,1,9.02,44,15.0013,83,343,2011,12,10,21,0
4,0,0,1,9.02,41,8.9981,95,343,2011,12,10,22,0
4,0,0,1,8.2,47,11.0014,66,343,2011,12,10,23,0
4,0,0,1,8.2,51,15.0013,74,344,2011,12,11,0,0
4,0,0,1,6.56,59,15.0013,62,344,2011,12,11,1,Set
4,0,0,1,7.38,55,16.9979,52,344,2011,12,11,2,1
4,0,0,1,6.56,59,8.9981,19,344,2011,12,11,3,1
4,0,0,1,6.56,59,11.0014,5,344,2011,12,11,4,1
4,0,0,1,7.38,59,7.0015,6,344,2011,12,11,5,1
4,0,0,1,6.56,59,0.0,10,344,2011,12,11,6,1
4,0,0,1,7.38,55,0.0,31,344,2011,12,11,7,1
4,0,0,1,6.56,69,0.0,72,344,2011,12,11,8,1
4,0,0,1,8.2,59,0.0,107,344,2011,12,11,9,1
4,0,0,1,9.84,44,0.0,194,344,2011,12,11,10,1
4,0,0,1,10.66,35,0.0,197,344,2011,12,11,11,1
4,0,0,1,10.66,35,0.0,288,344,2011,12,11,12,Rise
4,0,0,1,12.3,31,0.0,268,344,2011,12,11,13,0
4,0,0,1,12.3,28,0.0,242,344,2011,12,11,14,0
4,0,0,1,12.3,26,0.0,266,344,2011,12,11,15,0
4,0,0,1,12.3,26,0.0,206,344,2011,12,11,16,0
4,0,0,1,11.48,30,0.0,163,344,2011,12,11,17,0
4,0,0,1,9.84,48,12.998,163,344,2011,12,11,18,0
4,0,0,1,9.02,55,12.998,105,344,2011,12,11,19,0
4,0,0,1,9.02,55,7.0015,72,344,2011,12,11,20,0
4,0,0,1,9.02,55,0.0,63,344,2011,12,11,21,0
4,0,0,1,9.02,55,0.0,43,344,2011,12,11,22,0
4,0,0,1,8.2,69,0.0,35,344,2011,12,11,23,0
4,0,1,1,8.2,69,6.0032,20,345,2011,12,12,0,0
4,0,1,1,8.2,69,0.0,9,345,2011,12,12,1,Set
4,0,1,1,8.2,69,0.0,4,345,2011,12,12,2,1
4,0,1,1,7.38,74,0.0,2,345,2011,12,12,3,1
4,0,1,1,7.38,74,0.0,3,345,2011,12,12,4,1
4,0,1,1,6.56,80,0.0,21,345,2011,12,12,5,1
4,0,1,1,6.56,80,7.0015,64,345,2011,12,12,6,1
4,0,1,1,5.74,86,8.9981,235,345,2011,12,12,7,1
4,0,1,2,6.56,80,7.0015,385,345,2011,12,12,8,1
4,0,1,2,7.38,74,6.0032,220,345,2011,12,12,9,1
4,0,1,2,9.02,69,7.0015,105,345,2011,12,12,10,1
4,0,1,2,10.66,60,6.0032,115,345,2011,12,12,11,1
4,0,1,1,11.48,52,7.0015,145,345,2011,12,12,12,Rise
4,0,1,2,12.3,52,7.0015,166,345,2011,12,12,13,0
4,0,1,2,13.12,53,8.9981,111,345,2011,12,12,14,0
4,0,1,2,13.12,57,7.0015,132,345,2011,12,12,15,0
4,0,1,2,13.12,57,6.0032,214,345,2011,12,12,16,0
4,0,1,2,12.3,56,0.0,359,345,2011,12,12,17,0
4,0,1,1,12.3,56,6.0032,357,345,2011,12,12,18,0
4,0,1,1,11.48,61,6.0032,241,345,2011,12,12,19,0
4,0,1,1,12.3,56,6.0032,165,345,2011,12,12,20,0
4,0,1,1,10.66,81,0.0,121,345,2011,12,12,21,0
4,0,1,1,10.66,70,0.0,71,345,2011,12,12,22,0
4,0,1,1,9.84,75,0.0,45,345,2011,12,12,23,0
4,0,1,1,9.02,80,0.0,17,346,2011,12,13,0,0
4,0,1,1,8.2,80,0.0,4,346,2011,12,13,1,Set
4,0,1,1,8.2,80,0.0,2,346,2011,12,13,2,1
4,0,1,1,7.38,80,0.0,3,346,2011,12,13,3,1
4,0,1,1,8.2,80,0.0,4,346,2011,12,13,4,1
4,0,1,1,7.38,86,0.0,20,346,2011,12,13,5,1
4,0,1,1,8.2,80,0.0,92,346,2011,12,13,6,1
4,0,1,1,6.56,80,11.0014,223,346,2011,12,13,7,1
4,0,1,1,8.2,69,7.0015,400,346,2011,12,13,8,1
4,0,1,1,10.66,60,11.0014,233,346,2011,12,13,9,1
4,0,1,1,12.3,52,11.0014,102,346,2011,12,13,10,1
4,0,1,1,13.94,46,16.9979,124,346,2011,12,13,11,1
4,0,1,1,14.76,43,23.9994,167,346,2011,12,13,12,Rise
4,0,1,1,16.4,37,22.0028,127,346,2011,12,13,13,0
4,0,1,1,16.4,37,16.9979,134,346,2011,12,13,14,0
4,0,1,1,16.4,35,16.9979,151,346,2011,12,13,15,0
4,0,1,1,15.58,37,16.9979,207,346,2011,12,13,16,0
4,0,1,1,14.76,40,12.998,398,346,2011,12,13,17,0
4,0,1,1,13.94,42,15.0013,382,346,2011,12,13,18,0
4,0,1,1,13.12,49,11.0014,267,346,2011,12,13,19,0
4,0,1,1,13.12,49,11.0014,161,346,2011,12,13,20,0
4,0,1,1,12.3,52,11.0014,139,346,2011,12,13,21,0
4,0,1,1,12.3,52,11.0014,107,346,2011,12,13,22,0
4,0,1,1,10.66,70,0.0,59,346,2011,12,13,23,0
4,0,1,1,10.66,75,0.0,22,347,2011,12,14,0,0
4,0,1,1,10.66,75,0.0,8,347,2011,12,14,1,Set
4,0,1,1,10.66,75,0.0,2,347,2011,12,14,2,1
4,0,1,1,11.48,65,0.0,3,347,2011,12,14,3,1
4,0,1,1,10.66,75,0.0,4,347,2011,12,14,4,1
4,0,1,2,10.66,81,0.0,26,347,2011,12,14,5,1
4,0,1,2,10.66,87,0.0,87,347,2011,12,14,6,1
4,0,1,1,11.48,75,0.0,247,347,2011,12,14,7,1
4,0,1,2,10.66,87,0.0,467,347,2011,12,14,8,1
4,0,1,2,12.3,61,0.0,239,347,2011,12,14,9,1
4,0,1,2,13.12,57,0.0,142,347,2011,12,14,10,1
4,0,1,2,13.94,55,0.0,115,347,2011,12,14,11,1
4,0,1,2,14.76,57,6.0032,144,347,2011,12,14,12,Rise
4,0,1,2,14.76,57,7.0015,133,347,2011,12,14,13,0
4,0,1,2,15.58,54,6.0032,151,347,2011,12,14,14,0
4,0,1,2,15.58,54,7.0015,167,347,2011,12,14,15,0
4,0,1,2,15.58,54,7.0015,245,347,2011,12,14,16,0
4,0,1,2,14.76,57,7.0015,396,347,2011,12,14,17,0
4,0,1,2,14.76,62,11.0014,390,347,2011,12,14,18,0
4,0,1,2,14.76,62,7.0015,268,347,2011,12,14,19,0
4,0,1,2,13.94,66,7.0015,175,347,2011,12,14,20,0
4,0,1,2,13.94,66,11.0014,154,347,2011,12,14,21,0
4,0,1,1,13.94,66,11.0014,104,347,2011,12,14,22,0
4,0,1,1,13.12,70,11.0014,51,347,2011,12,14,23,0
4,0,1,1,13.12,70,11.0014,50,348,2011,12,15,0,0
4,0,1,2,13.12,70,11.0014,20,348,2011,12,15,1,Set
4,0,1,2,13.12,70,8.9981,7,348,2011,12,15,2,1
4,0,1,2,13.12,70,8.9981,3,348,2011,12,15,3,1
4,0,1,2,13.12,70,15.0013,6,348,2011,12,15,4,1
4,0,1,2,13.12,70,19.0012,24,348,2011,12,15,5,1
4,0,1,1,13.12,66,12.998,92,348,2011,12,15,6,1
4,0,1,1,13.12,70,12.998,258,348,2011,12,15,7,1
4,0,1,2,13.94,66,15.0013,457,348,2011,12,15,8,1
4,0,1,2,14.76,62,19.0012,280,348,2011,12,15,9,1
4,0,1,2,16.4,58,19.9995,109,348,2011,12,15,10,1
4,0,1,2,16.4,62,27.9993,135,348,2011,12,15,11,1
4,0,1,2,18.86,59,32.9975,157,348,2011,12,15,12,Rise
4,0,1,2,20.5,55,23.9994,164,348,2011,12,15,13,0
4,0,1,2,21.32,52,22.0028,132,348,2011,12,15,14,0
4,0,1,3,21.32,55,15.0013,82,348,2011,12,15,15,0
4,0,1,3,18.86,72,11.0014,131,348,2011,12,15,16,0
4,0,1,2,21.32,59,19.0012,324,348,2011,12,15,17,0
4,0,1,2,21.32,59,19.9995,377,348,2011,12,15,18,0
4,0,1,2,21.32,59,19.0012,287,348,2011,12,15,19,0
4,0,1,1,21.32,59,22.0028,221,348,2011,12,15,20,0
4,0,1,1,20.5,63,19.9995,155,348,2011,12,15,21,0
4,0,1,1,21.32,63,22.0028,124,348,2011,12,15,22,0
4,0,1,1,21.32,63,22.0028,114,348,2011,12,15,23,0
4,0,1,1,20.5,72,22.0028,72,349,2011,12,16,0,0
4,0,1,1,20.5,72,15.0013,31,349,2011,12,16,1,Set
4,0,1,1,19.68,77,7.0015,23,349,2011,12,16,2,1
4,0,1,1,18.86,82,8.9981,5,349,2011,12,16,3,1
4,0,1,2,20.5,59,12.998,5,349,2011,12,16,4,1
4,0,1,1,19.68,44,26.0027,26,349,2011,12,16,5,1
4,0,1,2,18.04,33,19.9995,82,349,2011,12,16,6,1
4,0,1,2,15.58,46,19.9995,231,349,2011,12,16,7,1
4,0,1,1,14.76,46,27.9993,459,349,2011,12,16,8,1
4,0,1,1,14.76,46,26.0027,243,349,2011,12,16,9,1
4,0,1,1,13.94,46,19.9995,132,349,2011,12,16,10,1
4,0,1,2,13.94,42,19.9995,144,349,2011,12,16,11,1
4,0,1,2,13.94,42,23.9994,173,349,2011,12,16,12,Rise
4,0,1,2,13.94,39,23.9994,137,349,2011,12,16,13,0
4,0,1,2,13.94,42,15.0013,128,349,2011,12,16,14,0
4,0,1,2,13.12,45,19.9995,153,349,2011,12,16,15,0
4,0,1,2,13.12,45,15.0013,224,349,2011,12,16,16,0
4,0,1,2,13.12,45,19.0012,365,349,2011,12,16,17,0
4,0,1,2,13.12,45,16.9979,295,349,2011,12,16,18,0
4,0,1,2,13.12,45,15.0013,214,349,2011,12,16,19,0
4,0,1,2,13.12,45,12.998,152,349,2011,12,16,20,0
4,0,1,2,13.12,45,11.0014,102,349,2011,12,16,21,0
4,0,1,2,12.3,49,11.0014,106,349,2011,12,16,22,0
4,0,1,2,12.3,49,8.9981,75,349,2011,12,16,23,0
4,0,0,1,12.3,49,19.0012,62,350,2011,12,17,0,0
4,0,0,2,12.3,52,16.9979,43,350,2011,12,17,1,Set
4,0,0,2,11.48,56,15.0013,58,350,2011,12,17,2,1
4,0,0,1,10.66,60,12.998,26,350,2011,12,17,3,1
4,0,0,1,9.84,65,11.0014,9,350,2011,12,17,4,1
4,0,0,2,10.66,60,12.998,9,350,2011,12,17,5,1
4,0,0,2,10.66,56,19.0012,17,350,2011,12,17,6,1
4,0,0,2,10.66,56,15.0013,20,350,2011,12,17,7,1
4,0,0,2,10.66,56,15.0013,59,350,2011,12,17,8,1
4,0,0,2,10.66,56,16.9979,100,350,2011,12,17,9,1
4,0,0,2,10.66,52,19.0012,181,350,2011,12,17,10,1
4,0,0,2,11.48,45,22.0028,209,350,2011,12,17,11,1
4,0,0,2,11.48,45,19.0012,244,350,2011,12,17,12,Rise
4,0,0,2,11.48,48,16.9979,236,350,2011,12,17,13,0
4,0,0,1,11.48,45,23.9994,237,350,2011,12,17,14,0
4,0,0,1,11.48,45,19.0012,228,350,2011,12,17,15,0
4,0,0,1,11.48,45,15.0013,222,350,2011,12,17,16,0
4,0,0,1,10.66,48,15.0013,165,350,2011,12,17,17,0
4,0,0,1,10.66,48,26.0027,157,350,2011,12,17,18,0
4,0,0,3,9.84,65,22.0028,106,350,2011,12,17,19,0
4,0,0,1,9.02,69,16.9979,106,350,2011,12,17,20,0
4,0,0,1,8.2,75,11.0014,96,350,2011,12,17,21,0
4,0,0,1,8.2,75,11.0014,80,350,2011,12,17,22,0
4,0,0,1,8.2,75,0.0,69,350,2011,12,17,23,0
4,0,0,1,8.2,75,8.9981,71,351,2011,12,18,0,0
4,0,0,1,8.2,69,7.0015,46,351,2011,12,18,1,Set
4,0,0,1,9.02,55,7.0015,41,351,2011,12,18,2,1
4,0,0,1,9.02,55,15.0013,18,351,2011,12,18,3,1
4,0,0,1,9.02,55,15.0013,1,351,2011,12,18,4,1
4,0,0,1,8.2,59,7.0015,5,351,2011,12,18,5,1
4,0,0,1,8.2,59,8.9981,3,351,2011,12,18,6,1
4,0,0,1,8.2,59,11.0014,12,351,2011,12,18,7,1
4,0,0,1,8.2,69,0.0,32,351,2011,12,18,8,1
4,0,0,1,9.02,64,11.0014,81,351,2011,12,18,9,1
4,0,0,1,9.84,60,16.9979,129,351,2011,12,18,10,1
4,0,0,2,9.84,60,15.0013,188,351,2011,12,18,11,1
4,0,0,1,10.66,60,15.0013,228,351,2011,12,18,12,Rise
4,0,0,1,12.3,49,19.9995,228,351,2011,12,18,13,0
4,0,0,1,12.3,49,19.0012,219,351,2011,12,18,14,0
4,0,0,1,13.12,45,19.0012,207,351,2011,12,18,15,0
4,0,0,1,11.48,48,16.9979,234,351,2011,12,18,16,0
4,0,0,1,11.48,46,11.0014,136,351,2011,12,18,17,0
4,0,0,1,11.48,45,12.998,138,351,2011,12,18,18,0
4,0,0,1,10.66,52,8.9981,135,351,2011,12,18,19,0
4,0,0,1,9.84,60,7.0015,104,351,2011,12,18,20,0
4,0,0,1,9.02,64,0.0,89,351,2011,12,18,21,0
4,0,0,1,9.02,75,12.998,49,351,2011,12,18,22,0
4,0,0,1,8.2,75,7.0015,37,351,2011,12,18,23,0
4,0,1,1,8.2,75,6.0032,17,352,2011,12,19,0,0
4,0,1,1,7.38,80,6.0032,11,352,2011,12,19,1,Set
4,0,1,1,7.38,80,6.0032,3,352,2011,12,19,2,1
4,0,1,1,6.56,86,6.0032,3,352,2011,12,19,3,1
4,0,1,1,6.56,86,8.9981,4,352,2011,12,19,4,1
4,0,1,1,5.74,93,7.0015,21,352,2011,12,19,5,1
4,0,1,1,6.56,86,7.0015,68,352,2011,12,19,6,1
4,0,1,1,7.38,74,7.0015,191,352,2011,12,19,7,1
4,0,1,1,8.2,75,12.998,397,352,2011,12,19,8,1
4,0,1,1,9.02,69,15.0013,183,352,2011,12,19,9,1
4,0,1,1,9.84,67,12.998,108,352,2011,12,19,10,1
4,0,1,1,10.66,65,16.9979,127,352,2011,12,19,11,1
4,0,1,1,12.3,61,22.0028,141,352,2011,12,19,12,Rise
4,0,1,1,13.94,49,22.0028,142,352,2011,12,19,13,0
4,0,1,1,14.76,46,15.0013,137,352,2011,12,19,14,0
4,0,1,1,15.58,46,11.0014,159,352,2011,12,19,15,0
4,0,1,1,16.4,40,16.9979,208,352,2011,12,19,16,0
4,0,1,1,15.58,46,12.998,378,352,2011,12,19,17,0
4,0,1,1,14.76,50,12.998,354,352,2011,12,19,18,0
4,0,1,2,14.76,53,11.0014,251,352,2011,12,19,19,0
4,0,1,1,16.4,40,11.0014,206,352,2011,12,19,20,0
4,0,1,2,14.76,53,8.9981,127,352,2011,12,19,21,0
4,0,1,2,14.76,57,11.0014,107,352,2011,12,19,22,0
4,0,1,1,14.76,53,11.0014,60,352,2011,12,19,23,0
1,0,0,1,14.76,66,0.0,48,365,2012,1,1,0,Set
1,0,0,1,14.76,66,8.9981,93,365,2012,1,1,1,1
1,0,0,1,13.12,76,0.0,75,365,2012,1,1,2,1
1,0,0,1,12.3,81,0.0,52,365,2012,1,1,3,1
1,0,0,1,11.48,81,6.0032,8,365,2012,1,1,4,1
1,0,0,1,11.48,81,7.0015,5,365,2012,1,1,5,1
1,0,0,1,10.66,93,8.9981,2,365,2012,1,1,6,1
1,0,0,1,10.66,93,11.0014,7,365,2012,1,1,7,1
1,0,0,1,10.66,87,7.0015,14,365,2012,1,1,8,1
1,0,0,1,10.66,93,7.0015,40,365,2012,1,1,9,1
1,0,0,1,12.3,81,7.0015,70,365,2012,1,1,10,1
1,0,0,1,13.94,76,8.9981,138,365,2012,1,1,11,Rise
1,0,0,1,16.4,62,19.0012,201,365,2012,1,1,12,0
1,0,0,1,17.22,58,19.0012,223,365,2012,1,1,13,0
1,0,0,1,18.04,54,19.9995,267,365,2012,1,1,14,0
1,0,0,1,18.86,51,19.9995,265,365,2012,1,1,15,0
1,0,0,2,18.04,54,19.9995,215,365,2012,1,1,16,0
1,0,0,2,19.68,48,11.0014,111,365,2012,1,1,17,0
1,0,0,3,18.86,59,16.9979,106,365,2012,1,1,18,0
1,0,0,3,17.22,67,26.0027,105,365,2012,1,1,19,0
1,0,0,2,18.04,62,19.9995,83,365,2012,1,1,20,0
1,0,0,2,18.04,67,16.9979,71,365,2012,1,1,21,0
1,0,0,1,18.86,55,27.9993,66,365,2012,1,1,22,0
1,0,0,1,18.04,51,19.9995,29,365,2012,1,1,23,0
1,1,0,1,16.4,40,31.0009,39,366,2012,1,2,0,Set
1,1,0,1,14.76,43,27.9993,12,366,2012,1,2,1,1
1,1,0,1,14.76,34,30.0026,7,366,2012,1,2,2,1
1,1,0,1,11.48,45,22.0028,4,366,2012,1,2,4,1
1,1,0,1,11.48,45,22.0028,4,366,2012,1,2,5,1
1,1,0,1,10.66,41,26.0027,14,366,2012,1,2,6,1
1,1,0,1,9.84,32,26.0027,16,366,2012,1,2,7,1
1,1,0,1,9.84,35,16.9979,53,366,2012,1,2,8,1
1,1,0,1,9.84,35,0.0,68,366,2012,1,2,9,1
1,1,0,1,10.66,35,19.0012,109,366,2012,1,2,10,1
1,1,0,1,10.66,35,32.9975,175,366,2012,1,2,11,Rise
1,1,0,1,11.48,36,16.9979,202,366,2012,1,2,12,0
1,1,0,1,12.3,36,19.9995,176,366,2012,1,2,13,0
1,1,0,1,12.3,36,27.9993,151,366,2012,1,2,14,0
1,1,0,1,11.48,38,30.0026,168,366,2012,1,2,15,0
1,1,0,1,10.66,35,27.9993,154,366,2012,1,2,16,0
1,1,0,1,10.66,35,26.0027,153,366,2012,1,2,17,0
1,1,0,1,10.66,33,16.9979,126,366,2012,1,2,18,0
1,1,0,1,9.84,38,15.0013,93,366,2012,1,2,19,0
1,1,0,1,9.84,41,15.0013,88,366,2012,1,2,20,0
1,1,0,2,9.84,41,22.0028,66,366,2012,1,2,21,0
1,1,0,2,9.02,44,19.0012,39,366,2012,1,2,22,0
1,1,0,1,9.02,44,16.9979,34,366,2012,1,2,23,0
1,0,1,1,8.2,51,16.9979,13,367,2012,1,3,0,Set
1,0,1,1,7.38,55,15.0013,6,367,2012,1,3,1,1
1,0,1,1,7.38,51,16.9979,3,367,2012,1,3,2,1
1,0,1,1,6.56,55,19.0012,2,367,2012,1,3,3,1
1,0,1,1,6.56,55,16.9979,5,367,2012,1,3,4,1
1,0,1,1,5.74,54,12.998,12,367,2012,1,3,5,1
1,0,1,1,5.74,59,19.0012,85,367,2012,1,3,6,1
1,0,1,1,5.74,59,16.9979,170,367,2012,1,3,7,1
1,0,1,1,6.56,55,19.0012,354,367,2012,1,3,8,1
1,0,1,1,6.56,50,19.0012,153,367,2012,1,3,9,1
1,0,1,1,6.56,47,31.0009,60,367,2012,1,3,10,1
1,0,1,1,7.38,37,35.0008,75,367,2012,1,3,11,Rise
1,0,1,1,7.38,37,35.0008,74,367,2012,1,3,12,0
1,0,1,1,7.38,34,43.9989,73,367,2012,1,3,13,0
1,0,1,1,6.56,43,35.0008,79,367,2012,1,3,14,0
1,0,1,1,6.56,37,27.9993,77,367,2012,1,3,15,0
1,0,1,1,5.74,39,39.0007,136,367,2012,1,3,16,0
1,0,1,1,5.74,26,31.0009,245,367,2012,1,3,17,0
1,0,1,1,5.74,26,35.0008,224,367,2012,1,3,18,0
1,0,1,1,4.92,28,27.9993,156,367,2012,1,3,19,0
1,0,1,1,4.92,33,16.9979,115,367,2012,1,3,20,0
1,0,1,1,4.1,36,15.0013,68,367,2012,1,3,21,0
1,0,1,1,4.1,46,16.9979,33,367,2012,1,3,22,0
1,0,1,1,4.1,46,26.0027,18,367,2012,1,3,23,0
1,0,1,1,3.28,42,22.0028,9,368,2012,1,4,0,Set
1,0,1,1,1.64,38,19.9995,3,368,2012,1,4,1,1
1,0,1,1,0.82,34,19.0012,1,368,2012,1,4,2,1
1,0,1,1,0.82,34,19.0012,1,368,2012,1,4,3,1
1,0,1,1,0.82,41,12.998,2,368,2012,1,4,4,1
1,0,1,1,0.82,41,12.998,14,368,2012,1,4,5,1
1,0,1,1,0.82,41,11.0014,59,368,2012,1,4,6,1
1,0,1,1,0.82,44,12.998,152,368,2012,1,4,7,1
1,0,1,1,0.82,44,8.9981,315,368,2012,1,4,8,1
1,0,1,1,1.64,45,8.9981,180,368,2012,1,4,9,1
1,0,1,1,2.46,45,0.0,64,368,2012,1,4,10,1
1,0,1,2,3.28,42,6.0032,46,368,2012,1,4,11,Rise
1,0,1,2,4.1,46,12.998,84,368,2012,1,4,12,0
1,0,1,2,5.74,43,16.9979,91,368,2012,1,4,13,0
1,0,1,2,5.74,46,16.9979,75,368,2012,1,4,14,0
1,0,1,2,7.38,37,22.0028,90,368,2012,1,4,15,0
1,0,1,2,7.38,40,19.0012,131,368,2012,1,4,16,0
1,0,1,2,8.2,40,12.998,281,368,2012,1,4,17,0
1,0,1,2,8.2,37,8.9981,289,368,2012,1,4,18,0
1,0,1,2,8.2,40,7.0015,184,368,2012,1,4,19,0
1,0,1,2,8.2,40,12.998,123,368,2012,1,4,20,0
1,0,1,2,8.2,44,0.0,90,368,2012,1,4,21,0
1,0,1,2,8.2,47,6.0032,52,368,2012,1,4,22,0
1,0,1,2,8.2,44,7.0015,32,368,2012,1,4,23,0
1,0,1,2,9.02,47,12.998,14,369,2012,1,5,0,Set
1,0,1,1,8.2,51,6.0032,5,369,2012,1,5,1,1
1,0,1,1,8.2,51,6.0032,4,369,2012,1,5,2,1
1,0,1,1,8.2,61,0.0,4,369,2012,1,5,3,1
1,0,1,2,8.2,59,6.0032,5,369,2012,1,5,4,1
1,0,1,2,8.2,59,6.0032,26,369,2012,1,5,5,1
1,0,1,2,8.2,75,8.9981,78,369,2012,1,5,6,1
1,0,1,2,8.2,69,6.0032,215,369,2012,1,5,7,1
1,0,1,2,8.2,75,0.0,388,369,2012,1,5,8,1
1,0,1,2,9.02,69,0.0,227,369,2012,1,5,9,1
1,0,1,2,9.84,52,6.0032,86,369,2012,1,5,10,1
1,0,1,1,12.3,49,0.0,84,369,2012,1,5,11,Rise
1,0,1,1,12.3,49,16.9979,120,369,2012,1,5,12,0
1,0,1,1,13.94,42,19.9995,118,369,2012,1,5,13,0
1,0,1,1,13.94,39,19.0012,117,369,2012,1,5,14,0
1,0,1,1,14.76,34,19.0012,119,369,2012,1,5,15,0
1,0,1,1,14.76,34,19.0012,197,369,2012,1,5,16,0
1,0,1,2,14.76,34,12.998,412,369,2012,1,5,17,0
1,0,1,1,13.94,36,11.0014,383,369,2012,1,5,18,0
1,0,1,1,13.94,34,6.0032,265,369,2012,1,5,19,0
1,0,1,1,12.3,49,0.0,177,369,2012,1,5,20,0
1,0,1,1,10.66,60,8.9981,97,369,2012,1,5,21,0
1,0,1,1,10.66,60,11.0014,71,369,2012,1,5,22,0
1,0,1,1,9.84,70,7.0015,60,369,2012,1,5,23,0
1,0,1,1,9.02,75,6.0032,25,370,2012,1,6,0,Set
1,0,1,1,9.02,75,0.0,8,370,2012,1,6,1,1
1,0,1,1,9.02,69,11.0014,5,370,2012,1,6,2,1
1,0,1,1,9.02,69,7.0015,4,370,2012,1,6,3,1
1,0,1,1,9.02,69,8.9981,3,370,2012,1,6,4,1
1,0,1,2,8.2,80,8.9981,13,370,2012,1,6,5,1
1,0,1,2,9.02,73,7.0015,70,370,2012,1,6,6,1
1,0,1,2,9.84,65,0.0,205,370,2012,1,6,7,1
1,0,1,1,9.84,70,8.9981,447,370,2012,1,6,8,1
1,0,1,1,9.84,70,11.0014,241,370,2012,1,6,9,1
1,0,1,1,10.66,65,12.998,116,370,2012,1,6,10,1
1,0,1,1,12.3,56,11.0014,138,370,2012,1,6,11,Rise
1,0,1,1,14.76,50,16.9979,191,370,2012,1,6,12,0
1,0,1,1,16.4,43,19.0012,204,370,2012,1,6,13,0
1,0,1,1,18.86,36,12.998,178,370,2012,1,6,14,0
1,0,1,1,21.32,27,16.9979,222,370,2012,1,6,15,0
1,0,1,1,21.32,27,19.0012,294,370,2012,1,6,16,0
1,0,1,1,18.86,36,15.0013,476,370,2012,1,6,17,0
1,0,1,1,20.5,29,16.9979,419,370,2012,1,6,18,0
1,0,1,1,18.86,33,19.0012,272,370,2012,1,6,19,0
1,0,1,1,17.22,41,12.998,177,370,2012,1,6,20,0
1,0,1,1,16.4,43,15.0013,154,370,2012,1,6,21,0
1,0,1,1,14.76,50,12.998,135,370,2012,1,6,22,0
1,0,1,1,14.76,50,0.0,101,370,2012,1,6,23,0
1,0,0,1,14.76,50,11.0014,79,371,2012,1,7,0,Set
1,0,0,1,15.58,46,11.0014,62,371,2012,1,7,1,1
1,0,0,1,14.76,50,7.0015,38,371,2012,1,7,2,1
1,0,0,1,13.12,57,7.0015,20,371,2012,1,7,3,1
1,0,0,1,13.12,57,6.0032,10,371,2012,1,7,4,1
1,0,0,1,10.66,75,7.0015,9,371,2012,1,7,5,1
1,0,0,1,10.66,75,7.0015,7,371,2012,1,7,6,1
1,0,0,1,9.02,87,12.998,20,371,2012,1,7,7,1
1,0,0,1,9.84,75,7.0015,64,371,2012,1,7,8,1
1,0,0,1,9.02,80,8.9981,130,371,2012,1,7,9,1
1,0,0,1,11.48,75,6.0032,203,371,2012,1,7,10,1
1,0,0,1,13.94,57,15.0013,324,371,2012,1,7,11,Rise
1,0,0,1,16.4,43,15.0013,376,371,2012,1,7,12,0
1,0,0,1,18.04,44,12.998,445,371,2012,1,7,13,0
1,0,0,1,20.5,42,19.0012,512,371,2012,1,7,14,0
1,0,0,1,23.78,37,19.9995,449,371,2012,1,7,15,0
1,0,0,2,22.96,37,19.0012,401,371,2012,1,7,16,0
1,0,0,2,22.14,43,8.9981,322,371,2012,1,7,17,0
1,0,0,1,22.14,45,8.9981,297,371,2012,1,7,18,0
1,0,0,1,21.32,42,7.0015,215,371,2012,1,7,19,0
1,0,0,1,20.5,39,16.9979,170,371,2012,1,7,20,0
1,0,0,1,18.04,44,15.0013,140,371,2012,1,7,21,0
1,0,0,1,18.04,38,16.9979,109,371,2012,1,7,22,0
1,0,0,1,17.22,38,15.0013,119,371,2012,1,7,23,0
1,0,0,1,15.58,40,19.0012,91,372,2012,1,8,0,Set
1,0,0,1,13.94,42,12.998,72,372,2012,1,8,1,1
1,0,0,1,14.76,37,19.0012,67,372,2012,1,8,2,1
1,0,0,1,13.94,42,8.9981,32,372,2012,1,8,3,1
1,0,0,1,13.12,49,16.9979,6,372,2012,1,8,4,1
1,0,0,2,13.12,49,7.0015,2,372,2012,1,8,5,1
1,0,0,2,12.3,52,0.0,2,372,2012,1,8,6,1
1,0,0,2,12.3,52,0.0,24,372,2012,1,8,7,1
1,0,0,1,12.3,52,8.9981,57,372,2012,1,8,8,1
1,0,0,1,13.12,53,8.9981,125,372,2012,1,8,9,1
1,0,0,1,13.94,49,11.0014,208,372,2012,1,8,10,1
1,0,0,1,14.76,46,15.0013,256,372,2012,1,8,11,Rise
1,0,0,1,15.58,43,15.0013,351,372,2012,1,8,12,0
1,0,0,1,16.4,37,19.9995,343,372,2012,1,8,13,0
